id,control,cultivar,ano,valor,categoria,product_id
100,br_Moscato Canelli,Moscato Canelli,1971,0,BRANCAS E ROSADAS,8d37f969-1dd1-401e-82b2-4292bd65a0e9
101,br_Moscato Giallo,Moscato Giallo,1971,0,BRANCAS E ROSADAS,61886796-3d4c-489f-b43f-8c01f6348922
102,br_Moscato Nazareno,Moscato Nazareno,1971,0,BRANCAS E ROSADAS,04cbf1a8-ec9c-49f3-b5d3-a70a50847d09
103,br_Moscato Bianco R2,Moscato Bianco R2,1971,0,BRANCAS E ROSADAS,88d9779a-b087-4285-8ded-877d14ad33e9
104,br_Moscato de Alexandria,Moscato de Alexandria,1971,0,BRANCAS E ROSADAS,87032f43-4345-439c-baa0-0055f182cfa1
105,br_Moscato Rosado,Moscato Rosado,1971,0,BRANCAS E ROSADAS,4cc7e5d6-213b-496f-8158-2f62a990e2ea
106,br_Muscat a Petits Grains,Muscat à Petits Grains,1971,0,BRANCAS E ROSADAS,d4806a61-0b95-4279-91f5-f1eff51518a9
107,br_Muller Thurgau,Muller Thurgau,1971,0,BRANCAS E ROSADAS,c2fbf81b-55be-460c-b037-51f84f5ab2d7
108,br_Muscadelle,Muscadelle,1971,0,BRANCAS E ROSADAS,7d43a772-5a6d-45c4-9436-d37a58796778
109,br_Ora,Ora,1971,0,BRANCAS E ROSADAS,ee9957ca-62bc-4652-b2fa-a799eced2811
110,br_Palomino,Palomino,1971,0,BRANCAS E ROSADAS,32be1e16-3ca8-48dd-a4fc-f962c43ab554
111,br_Petit Manseng,Petit Manseng,1971,0,BRANCAS E ROSADAS,691ce650-f84a-45e0-a486-70a9cd6e6ec3
112,br_Peverella,Peverella,1971,2117931,BRANCAS E ROSADAS,aa654730-2db4-4c65-89b2-7b60250a52a0
113,br_Pinot Blanc,Pinot Blanc,1971,0,BRANCAS E ROSADAS,cdfd78e8-de21-434a-a61e-cad2e7a2b414
114,br_Pinot Gris,Pinot Gris,1971,0,BRANCAS E ROSADAS,6340219b-f334-4cb9-be74-56eac2b93172
115,br_Prosecco,Prosecco,1971,0,BRANCAS E ROSADAS,2e49b58d-df70-492d-88da-9d5ea49fc2b5
116,br_Red Veltliner,Red Veltliner,1971,0,BRANCAS E ROSADAS,7055a60f-5711-4b3a-8e5a-9c61dbd6167e
117,br_Riesling Italico,Riesling Italico,1971,404159,BRANCAS E ROSADAS,35f394bb-77b3-4923-86af-077d876ed0db
118,br_Riesling Renano,Riesling Renano,1971,0,BRANCAS E ROSADAS,7357927d-d38c-422a-b9d9-171ba530ef4e
119,br_Sauvignon Blanc(2),Sauvignon Blanc(2),1971,5492,BRANCAS E ROSADAS,79360bc6-9a50-488c-86ab-61eb1145957d
120,br_Sauvignon Gris,Sauvignon Gris,1971,0,BRANCAS E ROSADAS,41c01c61-2512-4978-aa08-208c65cbb77d
121,br_Seara Nova,Seara Nova,1971,0,BRANCAS E ROSADAS,0a0f4950-028a-4b9f-9dc6-8c2d13858938
122,br_Semillon,Semillon,1971,0,BRANCAS E ROSADAS,8fcfff73-20e2-46c5-a656-10b70a936d6b
123,br_Schonburger,Schonburger,1971,0,BRANCAS E ROSADAS,a1e36702-b90d-4750-ad95-d595fafe895c
124,br_Sylvaner,Sylvaner,1971,0,BRANCAS E ROSADAS,0065abe6-15d0-49e4-94ed-cf919e920ff3
125,br_Tocai Friulano,Tocai Friulano,1971,0,BRANCAS E ROSADAS,23ad8128-57ed-4afb-acaa-5c5de0dfb169
126,br_Trebbiano,Trebbiano,1971,12225175,BRANCAS E ROSADAS,90c9da4a-2790-484f-b4ce-6378665fa782
127,br_Trebbiano Toscano,Trebbiano Toscano,1971,0,BRANCAS E ROSADAS,39d05f11-3942-4d93-b93f-f7484ba891b1
128,br_Verdea,Verdea,1971,6184,BRANCAS E ROSADAS,f1a2819b-09b8-4529-a7cf-aee2123efc11
129,br_Verdelho,Verdelho,1971,0,BRANCAS E ROSADAS,0ec97d5c-2e0d-4a8c-84e7-8da11db1dd44
130,br_Verdiso,Verdiso,1971,770,BRANCAS E ROSADAS,62b2e6c6-6d62-44cb-9ee4-292e7623d379
131,br_Vermentino,Vermentino,1971,6097,BRANCAS E ROSADAS,32d7673c-65d5-4692-92a3-857057dcfd7b
132,br_Vernaccia,Vernaccia,1971,190297,BRANCAS E ROSADAS,b92b5642-a6be-40b6-9039-1e2bcc87cc54
133,br_Viognier,Viognier,1971,0,BRANCAS E ROSADAS,c70496e2-c43f-41f7-8130-8f02f874868d
134,br_Outras(3),Outras(3),1971,1148313,BRANCAS E ROSADAS,c837285c-5874-46a6-bc26-b725fe33dc1e
2,ti_Alicante Bouschet,Alicante Bouschet,1972,0,TINTAS,4cdb5c6c-f4ce-4430-a03d-f9c644767db7
3,ti_Ancelota,Ancelota,1972,0,TINTAS,87da9d68-fa22-4016-b186-8bf731a296fa
4,ti_Aramon,Aramon,1972,0,TINTAS,cd0c52b3-1900-43d8-8e2d-ae82a609570b
5,ti_Alfrocheiro,Alfrocheiro,1972,0,TINTAS,510eab3b-5e87-46b3-a572-5113f79e5ab1
6,ti_Arinarnoa,Arinarnoa,1972,0,TINTAS,288f3fdd-db45-42d0-ac8c-f08290aa276d
7,ti_Aspirant Bouschet,Aspirant Bouschet,1972,0,TINTAS,a9b2dc8e-2fb4-42c9-adc1-7f93c18e756d
8,ti_Barbera,Barbera,1972,4035482,TINTAS,59678903-58bd-4fc5-a1e6-b7b234eaff1f
9,ti_Bonarda,Bonarda,1972,1875069,TINTAS,542f726f-e5ee-41ab-9b1d-73df27aefe4e
10,ti_Cabernet Franc,Cabernet Franc,1972,572871,TINTAS,21067f33-1806-4cf8-afb9-e80da897df5d
11,ti_Cabernet Sauvignon,Cabernet Sauvignon,1972,0,TINTAS,121ea0b9-b4cc-48a3-a5d7-09de50e5685d
12,ti_ Caladoc,Caladoc,1972,0,TINTAS,b2da2c33-b755-4baf-9342-25ab55f33e6c
13,ti_Campanario,Campanario,1972,0,TINTAS,8df62dd1-c8f3-46e6-ab43-95235948d649
14,ti_Canaiolo,Canaiolo,1972,552841,TINTAS,b26f7b39-ba86-43e1-99c4-c7c50cc57279
15,ti_Carignan,Carignan,1972,7537,TINTAS,bc48615d-62db-4a7c-94f8-5af544883d37
16,ti_Carmenere,Carmenere,1972,22154,TINTAS,9c5dd7f2-a0f1-4908-b6a7-ded6f841811b
17,ti_Castelão,Castelão,1972,0,TINTAS,3d759a18-a8c2-4c7f-8795-b1dfd0f2303a
18,ti_Corvina,Corvina,1972,0,TINTAS,ec7baab5-a0b0-4831-bbe1-feedf9dd332b
19,ti_Croatina,Croatina,1972,0,TINTAS,0d474e38-e234-493f-9cb4-562aca19af7c
20,ti_Cinsaut,Cinsaut,1972,0,TINTAS,44915535-1887-4544-aac3-1e1054945b2c
21,ti_Dom Felder,Dom Felder,1972,0,TINTAS,e8ce38d1-01a9-4d6e-93e5-aa9ed333f530
22,ti_Dolcetto,Dolcetto,1972,0,TINTAS,362c530c-523f-406d-892d-fec3e37a9bb4
23,ti_Durif,Durif,1972,0,TINTAS,f2cd5a44-fe96-4778-b88e-a7c7106ff266
24,ti_Egiodola,Egiodola,1972,0,TINTAS,b58fd53c-a7b2-40df-86e8-33ba120b67f5
25,ti_Ekigaina,Ekigaina,1972,0,TINTAS,df38e26d-8544-4e91-a5a4-878f3d71c466
26,ti_Festival (Sugraone),Festival (Sugraone),1972,0,TINTAS,20c4e689-f3a7-4faf-a29f-f7c48195da9a
27,ti_Franconia,Franconia,1972,0,TINTAS,8fb7000c-b2ff-4f80-a2c9-9522e3a66a89
28,ti_Freisa,Freisa,1972,1005,TINTAS,a8f13047-d1b5-45ee-8c28-ffe616ce7a31
29,ti_Gamay St Romain,Gamay St Romain,1972,189,TINTAS,f48c6376-7ee4-4708-b499-30be4da64817
30,ti_Gamay Beaujolais,Gamay Beaujolais,1972,0,TINTAS,75d62d62-e260-47ef-9f57-3bda12681928
31,ti_Grand Noir,Grand Noir,1972,603,TINTAS,954381f5-d6e8-42df-afe9-3173274651e8
32,ti_Grenache,Grenache,1972,18488,TINTAS,0e4c6a39-17be-4305-a0c4-067bb6df1288
33,ti_Jaen,Jaen,1972,0,TINTAS,6795ee86-d7ee-42e9-bae7-f359e73c2c56
34,ti_Lagrein,Lagrein,1972,0,TINTAS,c9420504-c82f-4e3a-a101-2268bfc8e59f
35,ti_Lambrusco,Lambrusco,1972,100,TINTAS,5e513a6e-182c-4b13-b8b8-d85a49c96d28
36,ti_Malbec,Malbec,1972,0,TINTAS,7612bc33-0338-435b-95f1-7013f178f053
37,ti_Marzemina,Marzemina,1972,138699,TINTAS,b1f5323d-6d1d-4ba6-9362-80d9b56e37de
38,ti_Merlot,Merlot,1972,198870,TINTAS,d9c1fbe8-6abf-4682-bcff-fe83a24f1636
39,ti_Marselan,Marselan,1972,0,TINTAS,1674c61e-ed2e-43b4-92a7-2b8eaaa23c48
40,ti_Molinera,Molinera,1972,0,TINTAS,e7090b0c-89f3-49d4-9388-30f73a73fa1d
41,ti_Montepulciano,Montepulciano,1972,0,TINTAS,0c324bf0-424b-4b62-804d-ee76466d6140
42,ti_Moscato Bailey,Moscato Bailey,1972,0,TINTAS,e40c6b10-19bb-4f44-a787-1f999885d9db
43,ti_Napa Gamay,Napa Gamay,1972,0,TINTAS,6f98a0f7-647e-4c50-8970-1d4654293660
44,ti_Nebbiolo,Nebbiolo,1972,0,TINTAS,6f671384-687c-4553-96dc-be9c9f2ec3b1
45,ti_Petit Verdot,Petit Verdot,1972,0,TINTAS,a7b356a8-79c0-4e08-9b63-e8be4d5637f1
46,ti_Petite Sirah,Petite Sirah,1972,0,TINTAS,e2faacfd-dbe0-4d0b-8723-29318064d817
47,ti_Pinotage,Pinotage,1972,0,TINTAS,f2d16aba-770f-4966-9504-de2af70e170c
48,ti_Pinot Noir,Pinot Noir,1972,13440,TINTAS,7d496d90-9172-4281-bbbc-c58fe17faea8
49,ti_Pinot Saint George,Pinot Saint George,1972,0,TINTAS,e8d2bd1b-ae69-40c1-aadf-953fa6f26d1d
50,ti_Piriquita,Piriquita,1972,0,TINTAS,55987ef1-761f-4983-88dd-24dc33ca6556
51,ti_Rebo,Rebo,1972,0,TINTAS,a54c2e91-1d16-42f1-a8ca-ae20b0413861
52,ti_Refosco,Refosco,1972,0,TINTAS,47731bf9-10a4-4966-9c2f-4729609b9d21
53,ti_Rondinella,Rondinella,1972,0,TINTAS,2be8baf2-39f2-4878-81fe-858a925cf59d
54,ti_Ruby Cabernet,Ruby Cabernet,1972,0,TINTAS,776cdd15-bf8b-4988-86c3-d2f4616fdb38
55,ti_Sangiovese,Sangiovese,1972,62175,TINTAS,82632440-0f71-4b5f-b147-2c0105d462ff
56,ti_Sira (falsa),Sira (falsa),1972,3299301,TINTAS,99380e95-af05-430d-b9a6-b1e6cbb96a78
57,ti_Tannat,Tannat,1972,0,TINTAS,814317be-ba3f-49c3-8f7d-f9523bd60080
58,ti_Tempranillo,Tempranillo,1972,0,TINTAS,a2fb017e-af1b-4d5c-a740-8c5f0dad765b
59,ti_Teroldego,Teroldego,1972,0,TINTAS,209f83a4-cf9d-4ff4-b110-8b701821c711
60,ti_Torrontes,Torrontes,1972,0,TINTAS,8318a8f4-1608-4e3b-9e0b-70a384011dd6
61,ti_Tinta Barroca,Tinta Barroca,1972,0,TINTAS,d0811919-5191-4e5f-ba4d-cd74be1cdd07
62,ti_Touriga Francesa,Touriga Francesa,1972,0,TINTAS,b74a0298-03aa-4af8-a9d4-f98e437d9912
63,ti_Touriga Nacional,Touriga Nacional,1972,0,TINTAS,bc826152-87bb-42c6-9a6c-8fca13d213d2
64,ti_Tinta Madeira,Tinta Madeira,1972,0,TINTAS,d55b11ca-1e97-4c66-b0bb-686087d43212
65,ti_Tintoria,Tintoria,1972,0,TINTAS,68b1d872-9a43-41f5-99ff-3abbdd862cfb
66,ti_Trincdeira,Trincdeira,1972,0,TINTAS,1e70f1c8-3a5b-4efe-b3c4-622649d63f0b
67,ti_Trousseau,Trousseau,1972,0,TINTAS,ed2d13e0-8293-46a3-8028-5a8d2a699c00
68,ti_Zinfandel,Zinfandel,1972,0,TINTAS,24a9c0a6-04a4-4022-b313-ced7e4aa4b47
69,ti_Outras1,Outras1,1972,0,TINTAS,1cdbda05-7823-4d76-b6db-510e5cb04e5a
71,br_Aliatico,Aliatico,1972,0,BRANCAS E ROSADAS,02aca25d-2982-48d3-b7fe-ec1222ed713a
72,br_Aligote,Aligote,1972,1969,BRANCAS E ROSADAS,93a48c0a-27e3-465c-8d18-dfd67f195ea9
73,br_Altesse,Altesse,1972,0,BRANCAS E ROSADAS,c7faa204-2853-43af-b183-8b0c4685759a
74,br_Alvarinho,Alvarinho,1972,0,BRANCAS E ROSADAS,693630a0-10b2-420b-8bc2-364f2f4766b8
75,br_Arriloba,Arriloba,1972,0,BRANCAS E ROSADAS,a4208fae-425d-41df-839f-abb5d70f327e
76,br_Auxerrois,Auxerrois,1972,0,BRANCAS E ROSADAS,462252cf-60b2-4856-904a-2a3c2d052f90
77,br_Burger,Burger,1972,0,BRANCAS E ROSADAS,c83ecbdf-6bcf-448b-95e9-1c95bce5f011
78,br_Chardonnay,Chardonnay,1972,0,BRANCAS E ROSADAS,95ab915f-e6dc-4183-8a90-78b8e9ac5545
79,br_Chasselas,Chasselas,1972,13255,BRANCAS E ROSADAS,40b3f1cf-a102-4d15-b4ec-1514e0992463
80,br_Chenin Blanc,Chenin Blanc,1972,0,BRANCAS E ROSADAS,05b254af-96b3-41e9-9a6d-cc1ca20b8283
81,br_Clairette(1),Clairette(1),1972,120166,BRANCAS E ROSADAS,159d718a-733d-4315-81f1-44ecd9cf5217
82,br_Colombard,Colombard,1972,0,BRANCAS E ROSADAS,cca729c1-2797-400a-ad30-0ff7465641db
83,br_Flora,Flora,1972,0,BRANCAS E ROSADAS,2374ae36-55a9-4507-b267-bdd0f194676a
84,br_Garganega,Garganega,1972,0,BRANCAS E ROSADAS,477cbd11-c548-4c5e-80fd-8bf880522f0b
85,br_Gewurztraminer,Gewurztraminer,1972,0,BRANCAS E ROSADAS,64611896-9861-4706-8d3d-aebdf137d70b
86,br_Gouveio,Gouveio,1972,0,BRANCAS E ROSADAS,6fb7fe70-5f85-47f3-a7d2-10283a801efe
87,br_Gros Manseng,Gros Manseng,1972,0,BRANCAS E ROSADAS,3ed894a1-6fdf-4f88-9676-a71a98816913
88,br_Italia (Pirovano 65) (PE),Italia (Pirovano 65) (PE),1972,0,BRANCAS E ROSADAS,2096732b-b369-4721-a9b7-ebe7e8d814bf
89,br_Maccabeo,Maccabeo,1972,0,BRANCAS E ROSADAS,f3540232-22b8-4d22-8bab-31ec0ced6bc3
90,br_Malvasia,Malvasia,1972,763732,BRANCAS E ROSADAS,6a3b9730-ff16-41c7-9acd-fcea1362095c
91,br_Malvasia Amarela,Malvasia Amarela,1972,0,BRANCAS E ROSADAS,e3f9e4b6-aaaf-47a2-bd8f-0efd568d52cc
92,br_Malvasia Bianca,Malvasia Bianca,1972,0,BRANCAS E ROSADAS,9972f0ee-e20d-4617-9635-d6f6171cf3c9
93,br_Malvasia Chianti,Malvasia Chianti,1972,0,BRANCAS E ROSADAS,0a7577fb-f80c-4008-9d08-43643394fd3b
94,br_Malvasia Verde,Malvasia Verde,1972,0,BRANCAS E ROSADAS,72c24a0a-7aa5-481a-b3df-15c61e2e9c59
95,br_Malvasia di Candia,Malvasia di Candia,1972,0,BRANCAS E ROSADAS,9ae734c8-dc04-4132-b659-b50329576bd6
96,br_Malvasia Istriana,Malvasia Istriana,1972,0,BRANCAS E ROSADAS,06cb39af-5c30-4a0d-87bd-876a908ee438
97,br_Mistura de uvas viníferas,Mistura de uvas viníferas branco,1972,0,BRANCAS E ROSADAS,b9e11113-dc68-4e54-8ac4-42323967e41e
98,br_Mistura de uvas viníferas,Mistura de uvas viníferas rosado,1972,0,BRANCAS E ROSADAS,79337d23-3a37-4def-bf0b-d58cb27956fb
99,br_Moscato_branco,Moscato Branco,1972,5378768,BRANCAS E ROSADAS,5fda3ef5-b410-4736-9ebe-e7dcd9dc1ddc
100,br_Moscato Canelli,Moscato Canelli,1972,0,BRANCAS E ROSADAS,abe377b7-95c5-47af-9232-4612fa9af032
101,br_Moscato Giallo,Moscato Giallo,1972,0,BRANCAS E ROSADAS,48f0a0d8-23f0-451f-b14b-e541f2b2c313
102,br_Moscato Nazareno,Moscato Nazareno,1972,0,BRANCAS E ROSADAS,5a4207dd-5219-45f2-95d5-73c1fc408755
103,br_Moscato Bianco R2,Moscato Bianco R2,1972,0,BRANCAS E ROSADAS,1a8533af-52b3-4951-a52b-d7be1caa0b34
104,br_Moscato de Alexandria,Moscato de Alexandria,1972,0,BRANCAS E ROSADAS,ddf5054d-0fd3-4588-b804-88611185f409
105,br_Moscato Rosado,Moscato Rosado,1972,0,BRANCAS E ROSADAS,c780da36-a96d-4679-8d8a-25bf505f1aac
106,br_Muscat a Petits Grains,Muscat à Petits Grains,1972,0,BRANCAS E ROSADAS,01217c51-a750-4ca7-8ed9-29710a37c110
107,br_Muller Thurgau,Muller Thurgau,1972,0,BRANCAS E ROSADAS,324b7e3a-baaf-4fc8-ab54-10280b2b93b4
108,br_Muscadelle,Muscadelle,1972,0,BRANCAS E ROSADAS,02867fea-f4f6-489b-85e8-b07cb271f1fd
109,br_Ora,Ora,1972,0,BRANCAS E ROSADAS,7e2bb3f2-fa1a-4d03-943e-4469c19a5780
110,br_Palomino,Palomino,1972,0,BRANCAS E ROSADAS,d7419b57-5385-4571-af57-a84ff7b98de8
111,br_Petit Manseng,Petit Manseng,1972,0,BRANCAS E ROSADAS,24d86fe3-15c4-425a-98a6-9ac001be83c8
112,br_Peverella,Peverella,1972,1087692,BRANCAS E ROSADAS,1b04f294-6c8a-47e6-9a0c-af8bb63ff763
113,br_Pinot Blanc,Pinot Blanc,1972,0,BRANCAS E ROSADAS,4cfa6a88-11ad-440c-b46d-f6843a2512a7
114,br_Pinot Gris,Pinot Gris,1972,0,BRANCAS E ROSADAS,fa4b74c7-07a1-4913-af9d-3f77f357ff5a
115,br_Prosecco,Prosecco,1972,0,BRANCAS E ROSADAS,bcc4f464-30b0-4dbe-a2c1-09fa88ca650e
116,br_Red Veltliner,Red Veltliner,1972,0,BRANCAS E ROSADAS,df0dd505-e0ab-4090-81d7-30c3f0de143e
117,br_Riesling Italico,Riesling Italico,1972,304688,BRANCAS E ROSADAS,1cb80f9f-0713-4d41-964a-04e4536730c3
118,br_Riesling Renano,Riesling Renano,1972,0,BRANCAS E ROSADAS,e80a514e-7952-444b-b61b-9c82ed19e9c0
119,br_Sauvignon Blanc(2),Sauvignon Blanc(2),1972,49244,BRANCAS E ROSADAS,173ca482-4435-4467-82ae-0e136cc05433
120,br_Sauvignon Gris,Sauvignon Gris,1972,0,BRANCAS E ROSADAS,c3008d5e-5566-4daf-9433-d5a0b94e7ba5
121,br_Seara Nova,Seara Nova,1972,0,BRANCAS E ROSADAS,97d2855e-1c02-4550-a85b-1c36cc1d17dc
122,br_Semillon,Semillon,1972,5172,BRANCAS E ROSADAS,72b84929-2c3a-41d6-8bc5-364dbfb99615
123,br_Schonburger,Schonburger,1972,0,BRANCAS E ROSADAS,5ef47d79-3ac9-4060-90e5-e9c18f73ce66
124,br_Sylvaner,Sylvaner,1972,0,BRANCAS E ROSADAS,790a010e-5a34-4890-ade4-f5baa4f6ff8e
125,br_Tocai Friulano,Tocai Friulano,1972,0,BRANCAS E ROSADAS,a8099c0f-0450-4f73-8f16-ba9e5c0e37a0
126,br_Trebbiano,Trebbiano,1972,9579813,BRANCAS E ROSADAS,41e84cec-5e0f-421a-9b39-aff099a301d5
127,br_Trebbiano Toscano,Trebbiano Toscano,1972,0,BRANCAS E ROSADAS,2ec8b49b-b58c-4288-a1e5-7397aa7f1d63
128,br_Verdea,Verdea,1972,0,BRANCAS E ROSADAS,8d540fe8-f160-46b1-9ca7-9750292c598c
129,br_Verdelho,Verdelho,1972,0,BRANCAS E ROSADAS,07ae698d-9b2a-4375-ac56-05fde3bb9156
130,br_Verdiso,Verdiso,1972,0,BRANCAS E ROSADAS,9ee88ffa-5e8b-4a96-bcea-01706951799e
131,br_Vermentino,Vermentino,1972,8945,BRANCAS E ROSADAS,67576b48-57cf-4197-9a54-632b141a0499
132,br_Vernaccia,Vernaccia,1972,111691,BRANCAS E ROSADAS,dd2b47e2-f70f-4508-812e-ec24a1a9fb70
133,br_Viognier,Viognier,1972,0,BRANCAS E ROSADAS,314400ee-bc30-4091-8245-e1feae6b95ab
134,br_Outras(3),Outras(3),1972,648335,BRANCAS E ROSADAS,49d4ea3c-1e4a-42d4-8a7f-081395ab572e
2,ti_Alicante Bouschet,Alicante Bouschet,1973,0,TINTAS,024652ae-6921-49bc-884c-76c797ad1670
3,ti_Ancelota,Ancelota,1973,0,TINTAS,2ce13172-e1f7-4228-bd0f-e8dbc956d9cf
4,ti_Aramon,Aramon,1973,0,TINTAS,f0ed8859-554d-4e28-9b2b-a9e6acdf8dc0
5,ti_Alfrocheiro,Alfrocheiro,1973,0,TINTAS,a640662f-e6c9-4f65-a52b-7a9972911c2d
6,ti_Arinarnoa,Arinarnoa,1973,0,TINTAS,31e1a206-3e6a-4ed0-ad0e-e52b25a1d3a4
7,ti_Aspirant Bouschet,Aspirant Bouschet,1973,0,TINTAS,e8770cd5-cb6f-41de-97ba-36f205252be8
8,ti_Barbera,Barbera,1973,3152247,TINTAS,8e073cba-cf86-4bf8-b7ee-93c2de4cb525
9,ti_Bonarda,Bonarda,1973,885582,TINTAS,bbfbea67-5747-4eac-8632-79d017af2e9b
10,ti_Cabernet Franc,Cabernet Franc,1973,1360672,TINTAS,e5d62c42-2a0f-4443-ae79-aeda30903da1
11,ti_Cabernet Sauvignon,Cabernet Sauvignon,1973,0,TINTAS,868caf5a-89c7-4d5e-b81a-b1bbccfeac2e
12,ti_ Caladoc,Caladoc,1973,0,TINTAS,7185f118-4947-4799-8fd6-6b974b631eaa
13,ti_Campanario,Campanario,1973,0,TINTAS,96cab8da-35a4-4525-8d45-4d7459cb454a
14,ti_Canaiolo,Canaiolo,1973,257854,TINTAS,432026d2-72cb-4355-b8a8-08eb4256fcc2
15,ti_Carignan,Carignan,1973,5693,TINTAS,057d485b-9175-496d-9c89-c2cd676b7ba8
16,ti_Carmenere,Carmenere,1973,4150,TINTAS,853e8134-8331-4523-93d5-a3729f4482d9
17,ti_Castelão,Castelão,1973,0,TINTAS,fd768632-455d-4c76-89ea-c2e8a64e3ce7
18,ti_Corvina,Corvina,1973,0,TINTAS,10610ca0-387b-44a1-8165-102237795499
19,ti_Croatina,Croatina,1973,0,TINTAS,dd3c25dc-e36e-45fe-a037-d9fef0d84018
20,ti_Cinsaut,Cinsaut,1973,0,TINTAS,3b369d31-5c45-4fd5-9f77-7f4a43440cec
21,ti_Dom Felder,Dom Felder,1973,0,TINTAS,8b3fed10-46ba-421c-8a09-e7f09fcac1ad
22,ti_Dolcetto,Dolcetto,1973,0,TINTAS,fd4614ce-4b8e-4105-824c-7adc947dd6d2
23,ti_Durif,Durif,1973,0,TINTAS,2d379ff8-b387-4774-86c6-d57c7e5593b5
24,ti_Egiodola,Egiodola,1973,0,TINTAS,ce9eb7b5-e8f1-45e9-b3db-fcd8c810e6f3
25,ti_Ekigaina,Ekigaina,1973,0,TINTAS,03513f7c-0496-40db-9b3b-41d376979206
26,ti_Festival (Sugraone),Festival (Sugraone),1973,0,TINTAS,2581540b-e074-4d4c-a24a-c989107d1209
27,ti_Franconia,Franconia,1973,0,TINTAS,3118336f-4edb-4ca7-b34a-0181b23d04f6
28,ti_Freisa,Freisa,1973,0,TINTAS,12ef4bd4-6298-42f1-8197-2a5218b100fa
29,ti_Gamay St Romain,Gamay St Romain,1973,0,TINTAS,5aa79bd8-f579-4dbe-a4a5-799c8360b1c8
30,ti_Gamay Beaujolais,Gamay Beaujolais,1973,0,TINTAS,d0246107-a7f7-428a-a587-a4d228581223
31,ti_Grand Noir,Grand Noir,1973,0,TINTAS,e3958b0f-d898-4d8d-9c17-5a9b217ac553
32,ti_Grenache,Grenache,1973,4924,TINTAS,38462a06-b684-4f0c-8cf2-f70cac388cec
33,ti_Jaen,Jaen,1973,0,TINTAS,f7bf29b9-7e6a-437e-b9c6-1115a186e920
34,ti_Lagrein,Lagrein,1973,0,TINTAS,614fc2b5-3045-4221-8cc6-4888b001228d
35,ti_Lambrusco,Lambrusco,1973,0,TINTAS,d0391dce-c60a-4ff2-beb7-c1deeb87de99
36,ti_Malbec,Malbec,1973,200,TINTAS,ba49a530-734a-43b7-aac3-f122353cd484
37,ti_Marzemina,Marzemina,1973,49930,TINTAS,a618cb71-cdea-49d5-9605-ca51876bbe76
38,ti_Merlot,Merlot,1973,263765,TINTAS,bf8d9839-a19a-47f9-be00-b68cb15308d1
39,ti_Marselan,Marselan,1973,0,TINTAS,daf73d7a-7b14-4021-99ac-5d55bd2608b3
40,ti_Molinera,Molinera,1973,0,TINTAS,b58a05c8-c078-4226-94a0-a107c90e930d
41,ti_Montepulciano,Montepulciano,1973,0,TINTAS,b93dc40f-4fd1-40c1-a80e-4e37e3a7db78
42,ti_Moscato Bailey,Moscato Bailey,1973,0,TINTAS,f935dbf7-9676-48a9-acf2-0a11e75ae1a9
43,ti_Napa Gamay,Napa Gamay,1973,0,TINTAS,ca74a6eb-4e0a-44fa-a884-f4742b5a2161
44,ti_Nebbiolo,Nebbiolo,1973,0,TINTAS,5a22025b-4657-4a8f-bdbc-ffe700a2c3a3
45,ti_Petit Verdot,Petit Verdot,1973,0,TINTAS,c90d5811-47c2-4533-bd6b-62ab7848382a
46,ti_Petite Sirah,Petite Sirah,1973,0,TINTAS,c56badb7-5ae6-419a-b41b-26a87acadafd
47,ti_Pinotage,Pinotage,1973,0,TINTAS,1db3d54b-0f39-4e88-b3ac-3f7534cf8f87
48,ti_Pinot Noir,Pinot Noir,1973,10433,TINTAS,0f76e766-ab19-4c80-8518-a43b7b9e55e3
49,ti_Pinot Saint George,Pinot Saint George,1973,0,TINTAS,aa3a902e-ba9f-482a-8f86-538ff4adba17
50,ti_Piriquita,Piriquita,1973,0,TINTAS,669271e3-768a-4a28-8c2f-9466aab26c89
51,ti_Rebo,Rebo,1973,0,TINTAS,f79625a6-9bd4-4028-9c9e-e9cd2efe553e
52,ti_Refosco,Refosco,1973,0,TINTAS,cfaa39fa-8161-43a9-b232-0e587a36be4f
53,ti_Rondinella,Rondinella,1973,0,TINTAS,2692bcd4-fd04-432f-ad1d-3f55b8575310
54,ti_Ruby Cabernet,Ruby Cabernet,1973,0,TINTAS,0feef790-d679-4952-a1d0-50c3b518145b
55,ti_Sangiovese,Sangiovese,1973,38315,TINTAS,d2aa78d7-e655-420f-8116-6d38d61aaa0a
56,ti_Sira (falsa),Sira (falsa),1973,2179909,TINTAS,2f1db34c-41ad-4732-b3ec-ff4a20f5a3c1
57,ti_Tannat,Tannat,1973,0,TINTAS,0bf1f936-c4db-4de2-a8a9-48514bd36b7d
58,ti_Tempranillo,Tempranillo,1973,0,TINTAS,90d310a0-0eb5-4dcf-a2ca-a570a66a1dea
59,ti_Teroldego,Teroldego,1973,0,TINTAS,e918811f-d664-48c3-af46-e265ea6b4687
60,ti_Torrontes,Torrontes,1973,0,TINTAS,252dfd57-4d2b-4f1c-9c55-7ee0b5db4bb5
61,ti_Tinta Barroca,Tinta Barroca,1973,0,TINTAS,df729266-30c6-4a73-8b1d-14323131bf5a
62,ti_Touriga Francesa,Touriga Francesa,1973,0,TINTAS,8784a53f-32cd-4de0-a429-0e8939bc7ca5
63,ti_Touriga Nacional,Touriga Nacional,1973,0,TINTAS,ed061b5f-6968-4825-b259-b9f91a2e2140
